time	V(n003)
6.696759004287578e-002	3.236827e+000
6.696792144369054e-002	3.236331e+000
6.696831256810604e-002	3.235744e+000
6.696877583121849e-002	3.235050e+000
6.696903329303974e-002	3.234664e+000
6.696932917602054e-002	3.234221e+000
6.696968884102471e-002	3.233682e+000
6.697004946459836e-002	3.233142e+000
6.697039270771152e-002	3.232627e+000
6.697070235324126e-002	3.232163e+000
6.697106868593987e-002	3.231614e+000
6.697148246107444e-002	3.230994e+000
6.697188590639817e-002	3.230390e+000
6.697227357430216e-002	3.229809e+000
6.697273528151847e-002	3.229117e+000
6.697365869595107e-002	3.227733e+000
6.697471583951443e-002	3.226149e+000
6.697587161941353e-002	3.224417e+000
6.697693501920211e-002	3.222823e+000
6.697800864087024e-002	3.221215e+000
6.697844532409390e-002	3.220560e+000
6.697864022741749e-002	3.220268e+000
6.697883524499983e-002	3.219976e+000
6.697896338667071e-002	3.219784e+000
6.697910237688674e-002	3.219576e+000
6.697931142948650e-002	3.219262e+000
6.697953561295933e-002	3.218926e+000
6.697998397990500e-002	3.218254e+000
6.698038909633901e-002	3.217647e+000
6.698111703581945e-002	3.216557e+000
6.698186714977614e-002	3.215432e+000
6.698234538257709e-002	3.214716e+000
6.698279318792841e-002	3.214045e+000
6.698301619869869e-002	3.213711e+000
6.698328238879310e-002	3.213312e+000
6.698358277371644e-002	3.212862e+000
6.698418354356313e-002	3.211961e+000
6.698503692397251e-002	3.210682e+000
6.698666161672531e-002	3.208248e+000
6.698983581430895e-002	3.203491e+000
6.699373239797637e-002	3.197652e+000
6.700034817599249e-002	3.187738e+000
6.701267166319755e-002	3.169272e+000
6.703731863760769e-002	3.132340e+000
6.708661258642795e-002	3.058478e+000
6.716473758642795e-002	2.941423e+000
6.724286258642795e-002	2.824377e+000
6.732098758642795e-002	2.707340e+000
6.739911258642795e-002	2.590312e+000
6.747723758642794e-002	2.473292e+000
6.755536258642794e-002	2.356283e+000
6.763348758642794e-002	2.239282e+000
6.771161258642794e-002	2.122290e+000
6.778973758642794e-002	2.005308e+000
6.786786258642794e-002	1.888335e+000
6.794598758642793e-002	1.771370e+000
6.810223758642793e-002	1.537470e+000
6.833661258642793e-002	1.186687e+000
6.841473758642792e-002	1.069777e+000
6.849286258642792e-002	9.528774e-001
6.866027330071363e-002	7.024079e-001
6.882768401499935e-002	4.519804e-001
6.899509472928506e-002	2.015948e-001
6.916250544357076e-002	-4.874885e-002
6.932991615785647e-002	-2.990506e-001
6.949732687214219e-002	-5.493103e-001
6.966473758642790e-002	-7.995281e-001
6.975402330071361e-002	-9.329605e-001
6.984330901499933e-002	-1.066381e+000
6.993259472928504e-002	-1.199789e+000
7.002188044357074e-002	-1.333186e+000
7.011116615785645e-002	-1.466571e+000
7.020045187214218e-002	-1.599944e+000
7.028973758642788e-002	-1.733304e+000
7.044598758642788e-002	-1.966766e+000
7.060223758642788e-002	-2.200111e+000
7.075848758642787e-002	-2.433337e+000
7.091473758642787e-002	-2.666446e+000
7.107098758642787e-002	-2.899438e+000
7.122723758642786e-002	-3.132311e+000
7.138348758642786e-002	-3.365067e+000
7.146161258642786e-002	-3.481145e+000
7.153973758642786e-002	-3.597059e+000
7.154950321142786e-002	-3.611525e+000
7.156903446142786e-002	-3.640418e+000
7.157391727392785e-002	-3.647634e+000
7.158368289892786e-002	-3.662054e+000
7.158515296814416e-002	-3.664223e+000
7.158809310657675e-002	-3.668559e+000
7.159024534118515e-002	-3.671731e+000
7.159078339983725e-002	-3.672524e+000
7.159185951714145e-002	-3.674110e+000
7.159299822250799e-002	-3.675788e+000
7.159380429970602e-002	-3.676977e+000
7.159435419690906e-002	-3.677790e+000
7.159478627281687e-002	-3.678432e+000
7.159510676556354e-002	-3.678914e+000
7.159537679542678e-002	-3.679332e+000
7.159557694217170e-002	-3.679662e+000
7.159571289484555e-002	-3.679918e+000
7.159580651158200e-002	-3.680140e+000
7.159587941290058e-002	-3.680384e+000
7.159594424001262e-002	-3.680718e+000
7.159600970456713e-002	-3.681237e+000
7.159608478323483e-002	-3.682094e+000
7.159616203515140e-002	-3.683401e+000
7.159625464069817e-002	-3.685833e+000
7.159633845914225e-002	-3.689262e+000
7.159642925208562e-002	-3.694349e+000
7.159648216241114e-002	-3.697634e+000
7.159652878050492e-002	-3.699954e+000
7.159658590255541e-002	-3.701349e+000
7.159664563978298e-002	-3.701628e+000
7.159677534629534e-002	-3.701533e+000
7.159699007953674e-002	-3.701672e+000
7.159714665183727e-002	-3.701659e+000
7.159745979643832e-002	-3.693928e+000
7.159753230683875e-002	-3.686136e+000
7.159760308982549e-002	-3.678271e+000
7.159761340143477e-002	-3.678238e+000
7.159762841019178e-002	-3.678965e+000
7.159764158870606e-002	-3.679530e+000
7.159765573505965e-002	-3.680012e+000
7.159767073333039e-002	-3.680367e+000
7.159768960248449e-002	-3.680619e+000
7.159771294158003e-002	-3.680717e+000
7.159774694233598e-002	-3.680655e+000
7.159781144794755e-002	-3.680387e+000
7.159784418268454e-002	-3.680292e+000
7.159789415820717e-002	-3.680196e+000
7.159823189085225e-002	-3.679664e+000
7.159856962349735e-002	-3.679137e+000
7.159890735614244e-002	-3.678616e+000
7.159924508878753e-002	-3.678100e+000
7.159958282143261e-002	-3.677589e+000
7.159992055407771e-002	-3.677084e+000
7.160025828672280e-002	-3.676584e+000
7.160932990319190e-002	-3.662981e+000
7.161840151966099e-002	-3.649380e+000
7.162747313613009e-002	-3.635779e+000
7.163654475259917e-002	-3.622180e+000
7.164561636906827e-002	-3.608581e+000
7.165468798553737e-002	-3.594983e+000
7.166375960200647e-002	-3.581387e+000
7.187781159639714e-002	-3.260555e+000
7.195593659639714e-002	-3.143473e+000
7.202255424366591e-002	-3.043645e+000
7.209396034934246e-002	-2.936649e+000
7.217208534934246e-002	-2.819594e+000
7.225021034934245e-002	-2.702546e+000
7.225990855186797e-002	-2.688017e+000
7.227930495691898e-002	-2.658959e+000
7.228415405818173e-002	-2.651695e+000
7.229385226070724e-002	-2.637166e+000
7.229785215886019e-002	-2.631174e+000
7.229985221694070e-002	-2.628178e+000
7.230097632138739e-002	-2.626494e+000
7.230157785948974e-002	-2.625593e+000
7.230200473525571e-002	-2.624953e+000
7.230244485887073e-002	-2.624294e+000
7.230299588357929e-002	-2.623468e+000
7.230358078110616e-002	-2.622592e+000
7.230408745822219e-002	-2.621833e+000
7.230462459685332e-002	-2.621029e+000
7.230519749949804e-002	-2.620170e+000
7.230582009320698e-002	-2.619238e+000
7.230647395713782e-002	-2.618258e+000
7.230719007180336e-002	-2.617185e+000
7.230795936662202e-002	-2.616033e+000
7.230881124351073e-002	-2.614757e+000
7.230964155890257e-002	-2.613513e+000
7.231007411057605e-002	-2.612865e+000
7.231035616065527e-002	-2.612442e+000
7.231054539611649e-002	-2.612159e+000
7.231064500467448e-002	-2.612010e+000
7.231078015597837e-002	-2.611807e+000
7.231091273311167e-002	-2.611609e+000
7.231106009004916e-002	-2.611388e+000
7.231121799120141e-002	-2.611151e+000
7.231129646779493e-002	-2.611034e+000
7.231137877213770e-002	-2.610911e+000
7.231146255992377e-002	-2.610785e+000
7.231154976491008e-002	-2.610654e+000
7.231171489422671e-002	-2.610407e+000
7.231198938241908e-002	-2.609996e+000
7.231229000860012e-002	-2.609545e+000
7.231270991212459e-002	-2.608917e+000
7.231322417810052e-002	-2.608146e+000
7.231398960051133e-002	-2.606999e+000
7.231506074425759e-002	-2.605395e+000
7.231688129643811e-002	-2.602668e+000
7.231789440684323e-002	-2.601150e+000
7.231935516319911e-002	-2.598962e+000
7.232063202572972e-002	-2.597049e+000
7.232197841490873e-002	-2.595032e+000
7.232394072832062e-002	-2.592093e+000
7.232679492800047e-002	-2.587817e+000
7.233082514720217e-002	-2.581779e+000
7.233743257484313e-002	-2.571882e+000
7.235003368421659e-002	-2.553005e+000
7.236340278175414e-002	-2.532979e+000
7.238324299245001e-002	-2.503260e+000
7.240641345800856e-002	-2.468553e+000
7.244315354784146e-002	-2.413521e+000
7.248558405534100e-002	-2.349969e+000
7.254784485733590e-002	-2.256721e+000
7.262077209405264e-002	-2.147504e+000
7.269889709405264e-002	-2.030511e+000
7.276432093651490e-002	-1.932546e+000
7.283418802338942e-002	-1.827935e+000
7.320249159481798e-002	-1.276601e+000
7.357079516624655e-002	-7.254727e-001
7.393909873767511e-002	-1.745512e-001
7.430740230910368e-002	3.761639e-001
7.467570588053224e-002	9.266726e-001
7.504400945196081e-002	1.476975e+000
7.541231302338937e-002	2.027071e+000
7.553508088053222e-002	2.210465e+000
7.565784873767507e-002	2.393775e+000
7.578061659481793e-002	2.577001e+000
7.590338445196079e-002	2.760142e+000
7.602615230910365e-002	2.943198e+000
7.614892016624650e-002	3.126170e+000
7.627168802338935e-002	3.309057e+000
7.634981302338935e-002	3.425219e+000
7.642793802338935e-002	3.541164e+000
7.650606302338935e-002	3.656869e+000
7.650723197365431e-002	3.658597e+000
7.650956987418423e-002	3.662047e+000
7.651424567524408e-002	3.668943e+000
7.651516194973673e-002	3.670294e+000
7.651699449872204e-002	3.672995e+000
7.651745263596836e-002	3.673670e+000
7.651836891046102e-002	3.675020e+000
7.651920981861685e-002	3.676260e+000
7.651990694679738e-002	3.677289e+000
7.652041682863545e-002	3.678044e+000
7.652080500996100e-002	3.678623e+000
7.652109170888548e-002	3.679058e+000
7.652132928806907e-002	3.679433e+000
7.652150105344124e-002	3.679728e+000
7.652161837221522e-002	3.679965e+000
7.652170277802724e-002	3.680189e+000
7.652177180997220e-002	3.680459e+000
7.652183590745412e-002	3.680850e+000
7.652190429498237e-002	3.681472e+000
7.652197807559841e-002	3.682436e+000
7.652206260652887e-002	3.684097e+000
7.652215222191429e-002	3.686852e+000
7.652223534334560e-002	3.690710e+000
7.652233293049937e-002	3.696452e+000
7.652238195050334e-002	3.699123e+000
7.652243885629594e-002	3.700990e+000
7.652249342651134e-002	3.701496e+000
7.652261594202366e-002	3.701313e+000
7.652295867429883e-002	3.701334e+000
7.652324133418907e-002	3.699968e+000
7.652336338231434e-002	3.693449e+000
7.652341118789655e-002	3.686136e+000
7.652345047807951e-002	3.679955e+000
7.652346164513810e-002	3.679249e+000
7.652347261246446e-002	3.679134e+000
7.652348410079082e-002	3.679199e+000
7.652349769657724e-002	3.679406e+000
7.652352833364895e-002	3.679989e+000
7.652354533524194e-002	3.680249e+000
7.652356399110853e-002	3.680438e+000
7.652358666893896e-002	3.680543e+000
7.652361579176654e-002	3.680547e+000
7.652374649280441e-002	3.680215e+000
7.652395929510854e-002	3.679868e+000
7.652417209741265e-002	3.679526e+000
7.652438489971677e-002	3.679191e+000
7.652459770202090e-002	3.678860e+000
7.652481050432503e-002	3.678536e+000
7.652502330662914e-002	3.678217e+000
7.652523610893326e-002	3.677904e+000
7.652823204859541e-002	3.673407e+000
7.653122798825755e-002	3.668913e+000
7.653422392791970e-002	3.664419e+000
7.653721986758186e-002	3.659927e+000
7.654021580724400e-002	3.655436e+000
7.654321174690615e-002	3.650946e+000
7.654620768656829e-002	3.646458e+000
7.681834861488059e-002	3.238586e+000
7.709048954319289e-002	2.830826e+000
7.736263047150518e-002	2.423176e+000
7.763477139981748e-002	2.015636e+000
7.790691232812977e-002	1.608208e+000
7.817905325644207e-002	1.200890e+000
7.845119418475437e-002	7.936836e-001
7.852931918475437e-002	6.768050e-001
7.860744418475436e-002	5.599356e-001
7.868556918475436e-002	4.430754e-001
7.876369418475436e-002	3.262242e-001
7.884181918475436e-002	2.093822e-001
7.891994418475436e-002	9.254938e-002
7.899806918475436e-002	-2.427434e-002
7.907619418475435e-002	-1.410889e-001
7.915431918475435e-002	-2.578950e-001
7.921270156977454e-002	-3.451774e-001
7.927758070574757e-002	-4.421657e-001
7.935570570574757e-002	-5.589474e-001
7.942831529388854e-002	-6.674786e-001
7.943672514813364e-002	-6.800484e-001
7.944442808289366e-002	-6.915613e-001
7.944860962046775e-002	-6.978111e-001
7.945166320611521e-002	-7.023751e-001
7.945583428403950e-002	-7.086092e-001
7.945874505629878e-002	-7.129596e-001
7.945891729671480e-002	-7.132170e-001
7.945926177754682e-002	-7.137319e-001
7.945995073921087e-002	-7.147616e-001
7.946022612282111e-002	-7.151732e-001
7.946041777245959e-002	-7.154596e-001
7.946056953452908e-002	-7.156864e-001
7.946077535640873e-002	-7.159941e-001
7.946088324174472e-002	-7.161554e-001
7.946101485211897e-002	-7.163520e-001
7.946114797231896e-002	-7.165510e-001
7.946136655878347e-002	-7.168777e-001
7.946157608044621e-002	-7.171909e-001
7.946177850348125e-002	-7.174934e-001
7.946189845263073e-002	-7.176726e-001
7.946202921736330e-002	-7.178681e-001
7.946216692425140e-002	-7.180739e-001
7.946239589799441e-002	-7.184162e-001
7.946279175024200e-002	-7.190078e-001
7.946320605638665e-002	-7.196270e-001
7.946356182676849e-002	-7.201587e-001
7.946381159963960e-002	-7.205320e-001
7.946411698932800e-002	-7.209885e-001
7.946442309070992e-002	-7.214460e-001
7.946471370500005e-002	-7.218803e-001
7.946521677401397e-002	-7.226322e-001
7.946577272685675e-002	-7.234631e-001
7.946632866014017e-002	-7.242940e-001
7.946690365595047e-002	-7.251534e-001
7.946710935453380e-002	-7.254608e-001
7.946718918138700e-002	-7.255801e-001
7.946726731823010e-002	-7.256969e-001
7.946735613424558e-002	-7.258297e-001
7.946747825938526e-002	-7.260122e-001
7.946760617127897e-002	-7.262033e-001
7.946782403341081e-002	-7.265289e-001
7.946805330983325e-002	-7.268716e-001
7.946851186267816e-002	-7.275569e-001
7.946895183262794e-002	-7.282146e-001
7.946924131529307e-002	-7.286472e-001
7.946943348219135e-002	-7.289344e-001
7.946958489434543e-002	-7.291607e-001
7.946972866927481e-002	-7.293756e-001
7.946987763513345e-002	-7.295982e-001
7.947005469204560e-002	-7.298629e-001
7.947031979168741e-002	-7.302591e-001
7.947080167720751e-002	-7.309793e-001
7.947162478036918e-002	-7.322094e-001
7.947327098669252e-002	-7.346699e-001
7.947565131172260e-002	-7.382274e-001
7.947869249707777e-002	-7.427727e-001
7.948319879202030e-002	-7.495076e-001
7.949172675192345e-002	-7.622530e-001
7.950878267172976e-002	-7.877435e-001
7.954289451134236e-002	-8.387229e-001
7.961111819056756e-002	-9.406765e-001
7.968924319056756e-002	-1.057419e+000
7.976736819056755e-002	-1.174153e+000
7.984549319056755e-002	-1.290878e+000
7.992361819056755e-002	-1.407593e+000
7.999886981083972e-002	-1.520010e+000
8.000000000000000e-002	-1.521698e+000
